v_index	tmin	tmax	file_name	MD5_hash	creator	video_id	width	height	codec_name	bit_rate	nb_frames	pix_fmt	duration	r_frame_rate	horizontal_flip	vertical_flip
407	20	25	pexels-cottonbro-5721605 (2160p).mp4	f22b43c4deeab0f770af0fa19281ae46	cottonbro	5721605	4096	2160	h264	18441532	950	yuv420p	38.000000	25/1	0	0
408	0.4	3.0	pexels-cottonbro-5730327 (2160p).mp4	dc27f3e83b11698b3df12f6153f3d921	cottonbro	5730327	4096	2160	h264	22927970	103	yuv420p	4.120000	25/1	0	0
409	11.5	14.5	pexels-cottonbro-5730331 (2160p).mp4	9319ea39bbb454c7cd2c7e595977c247	cottonbro	5730331	4096	2160	h264	20180331	746	yuv420p	29.840000	25/1	0	0
410	15	20	pexels-cottonbro-5730494 (2160p).mp4	dd0bb2382fa77662d7def115bd88945b	cottonbro	5730494	4096	2160	h264	17317136	579	yuv420p	23.160000	25/1	0	0
411	0.5	5	pexels-cottonbro-5740594 (2160p).mp4	88cc4d439561586f196e159f380597e4	cottonbro	5740594	4096	2160	h264	22159032	172	yuv420p	6.880000	25/1	0	0
412	0	3	pexels-cottonbro-5740599 (2160p).mp4	2851343d8647019abac622fb6af1ffd8	cottonbro	5740599	4096	2160	h264	14432320	299	yuv420p	11.960000	25/1	0	0
413	0	4	pexels-cottonbro-5740600 (2160p).mp4	10e0019bde9a43501f9f981982cdcdc4	cottonbro	5740600	4096	2160	h264	21665126	190	yuv420p	7.600000	25/1	0	0
414	4	6.5	pexels-cottonbro-5740608 (2160p).mp4	5179b522660bc330cc0d586a752080c5	cottonbro	5740608	4096	2160	h264	22134277	175	yuv420p	7.000000	25/1	0	0
415	9	12	pexels-cottonbro-5767473 (1080p).mp4	0792b0624b92765f777685da5c2b307c	cottonbro	5767473	1920	1080	h264	5691460	432	yuv420p	17.280000	25/1	0	0
416	45	49	pexels-cottonbro-5780808.mp4	58d3b1865775c839f6ab451c65ec3106	cottonbro	5780808	1920	1080	h264	5559110	3078	yuv420p	61.560000	50/1	0	0
417	5	9	pexels-cottonbro-5801686 (2160p).mp4	2c60dbb15935fc1478697103d2f4a5ca	cottonbro	5801686	4096	2160	h264	21863323	711	yuv420p	28.440000	25/1	0	0
418	0	3	pexels-cottonbro-5851872 (2160p).mp4	6bde93021584654b58d378d537721663	cottonbro	5851872	4096	2160	h264	22560279	173	yuv420p	6.920000	25/1	0	0
419	3	6	pexels-cottonbro-5867893 (2160p).mp4	62d020b0bb5f24852dcf0affc9d11f63	cottonbro	5867893	4096	2160	h264	21038296	479	yuv420p	19.160000	25/1	0	0
420	2.5	6	pexels-cottonbro-5876313 (1440p).mp4	b61182aaa6e9372afaa9c936cacb4fce	cottonbro	5876313	2732	1440	h264	3444511	661	yuv420p	26.440000	25/1	0	0
421	5	8.5	pexels-cottonbro-5932851 (2160p).mp4	61d9eed46b74547da15c6f651ebabc22	cottonbro	5932851	4096	2160	h264	23128467	219	yuv420p	8.760000	25/1	0	0
422	4	9	pexels-cottonbro-5974487 (2160p).mp4	b413a4bc1387fd6b8d87f285ef855de1	cottonbro	5974487	4096	2160	h264	14371973	498	yuv420p	19.920000	25/1	0	0
423	14.3	18	pexels-cottonbro-5994917 (2160p).mp4	86f5ebc248c8d2fbd6f0d5d4ec0e8269	cottonbro	5994917	4096	2160	h264	14119884	1024	yuv420p	40.960000	25/1	0	0
424	4	7	pexels-cottonbro-6063282 (2160p).mp4	5858e55971824f1efb404c9c6cc70e52	cottonbro	6063282	4096	2160	h264	15538996	623	yuv420p	24.920000	25/1	0	0
425	6	10	pexels-cottonbro-6074181 (2160p).mp4	efc5f2fe4cf6fa139ca1c6ca46fc8401	cottonbro	6074181	4096	2160	h264	22121304	888	yuv420p	35.520000	25/1	0	0
426	17	20	pexels-cottonbro-6117602 (2160p).mp4	9fa9e7c6413e8bce87e417fca212427c	cottonbro	6117602	4096	2160	h264	17054555	771	yuv420p	30.840000	25/1	0	0
427	17	20	pexels-cottonbro-6141409 (2160p).mp4	251b94aef9c5453dd650ef8afea33a90	cottonbro	6141409	4096	2160	h264	23905768	1000	yuv420p	40.000000	25/1	0	0
428	6	9	pexels-cottonbro-6185441 (2160p).mp4	6ce0d3026d98dbf9556a57831ea2cf05	cottonbro	6185441	4096	2160	h264	24247217	1093	yuv420p	43.720000	25/1	0	0
429	3	5.5	pexels-cottonbro-6466348 (Original).mp4	d37f9109f9245d0b12001951d41fae45	cottonbro	6466348	4096	2160	h264	26150530	590	yuv420p	23.600000	25/1	0	0
430	2	5	pexels-cottonbro-6466570 (Original).mp4	981e2d8cb95321a00909a4fb389600b2	cottonbro	6466570	4096	2160	h264	26147287	441	yuv420p	17.640000	25/1	0	0
431	7	10.5	pexels-cottonbro-6686336 (2160p).mp4	56523baf3835b6f2e844c841c33e57db	cottonbro	6686336	3840	2160	h264	16221866	465	yuv420p	18.600000	25/1	0	0
432	11	14.25	pexels-cottonbro-6686403 (2160p).mp4	166e79a2061ba0e2cfb93bf53b25fea1	cottonbro	6686403	3840	2160	h264	18454815	624	yuv420p	24.960000	25/1	0	0
433	7	10	pexels-cottonbro-6764404 (2160p).mp4	974022c480b932348707adad1b8b8540	cottonbro	6764404	4096	2160	h264	20320350	553	yuv420p	22.120000	25/1	0	0
434	2	4.5	pexels-cottonbro-6788024.mp4	50221dc43055b6257c4f5e2620d7a8e7	cottonbro	6788024	4096	2160	h264	18621929	1436	yuv420p	57.440000	25/1	0	0
435	4	7	pexels-cottonbro-6789228.mp4	962bf4fb49a6fc4ab710ad50dcb5f502	cottonbro	6789228	2732	1440	h264	5674084	1055	yuv420p	42.200000	25/1	0	0
436	28	31	pexels-cottonbro-6789231.mp4	9bd9eeb8f5a4fa155df006dcb0b01618	cottonbro	6789231	4096	2160	h264	15032779	1019	yuv420p	40.760000	25/1	0	0
437	22	25.5	pexels-cottonbro-6789234.mp4	60bb4f5a095a1d4ef8906aaf863acd6d	cottonbro	6789234	4096	2160	h264	24658849	817	yuv420p	32.680000	25/1	0	0
438	18	22	pexels-cottonbro-6844209.mp4	b6f4ffacbd87c8216bb7ba904c243962	cottonbro	6844209	4096	2160	h264	15815296	695	yuv420p	27.800000	25/1	0	0
439	1.8	5.5	pexels-cottonbro-6853194 (Original).mp4	b4f4b9688e3d33ca97a9e40478c89c6d	cottonbro	6853194	4096	2160	h264	28416705	144	yuv420p	5.760000	25/1	0	0
440	4	7	pexels-cottonbro-6853909 (Original).mp4	7292eeecdd9e3d712e6e51dfda658374	cottonbro	6853909	4096	2160	h264	26178296	899	yuv420p	35.960000	25/1	0	0
441	0	2.5	pexels-cottonbro-6864599 (Original).mp4	fe04e55f563b2f8bf1febcbb55653aae	cottonbro	6864599	4096	2160	h264	25962979	1379	yuv420p	55.160000	25/1	0	0
442	0	3	pexels-cottonbro-6864861 (Original).mp4	d838da5c584c3a1d7457d3aae4e46369	cottonbro	6864861	4096	2160	h264	27644943	164	yuv420p	6.560000	25/1	0	0
443	0	3	pexels-cottonbro-6864990 (Original).mp4	78346b36ed3eb1e8ac0ff0d529b800d4	cottonbro	6864990	4096	2160	h264	25985468	495	yuv420p	19.800000	25/1	0	0
444	0	3.5	pexels-cottonbro-6865210 (2160p).mp4	63d6d4ab5e182c7c615b75249510bfa2	cottonbro	6865210	4096	2160	h264	15185930	1093	yuv420p	43.720000	25/1	0	0
445	0	3.5	pexels-cottonbro-6865221 (Original).mp4	16f7087f1a59a3f0e29dd3b6fef8433f	cottonbro	6865221	4096	2160	h264	26257023	657	yuv420p	26.280000	25/1	0	0
446	41	45	pexels-cottonbro-6944081 (Original).mp4	f918bdc15002e1b2523282a5a9790742	cottonbro	6944081	4096	2160	h264	25507118	1264	yuv420p	50.560000	25/1	0	0
447	8.5	12	pexels-cottonbro-6951586 (Original).mp4	2928f90b010c14f60b80b2bd11562762	cottonbro	6951586	4096	2160	h264	25614973	482	yuv420p	19.280000	25/1	0	0
448	19	22.5	pexels-cottonbro-6951588 (Original).mp4	406f7e0e5695a29764ffb097c2562816	cottonbro	6951588	4096	2160	h264	25480185	1078	yuv420p	43.120000	25/1	0	0
449	0	3	pexels-cottonbro-6963829 (2160p).mp4	f3ed040a967c7d9e3e6fa4338fd788bd	cottonbro	6963829	4096	2160	h264	24100449	279	yuv420p	11.160000	25/1	0	0
450	5	8	pexels-cottonbro-6963836 (Original).mp4	cab1c97951e70dd70cb17d4e54118912	cottonbro	6963836	4096	2160	h264	25081040	552	yuv420p	22.080000	25/1	0	0
451	3	6.5	pexels-cottonbro-7220977 (2160p).mp4	8c5a4ad2de426c506997f7973ad18bfd	cottonbro	7220977	4096	2160	h264	12269107	552	yuv420p	22.080000	25/1	0	0
452	10	13	pexels-cottonbro-7253945 (2160p).mp4	f6739ae93fa010ac02de4348eb8bace1	cottonbro	7253945	4096	2160	h264	24231347	935	yuv420p	37.400000	25/1	0	0
453	8	11	pexels-cottonbro-7254285 (2160p).mp4	5ac8b3b9574b7ba80ed418ce95496968	cottonbro	7254285	4096	2160	h264	24424351	2085	yuv420p	83.400000	25/1	0	0
454	2	5	pexels-cottonbro-7339695 (Original).mp4	c0146de1623b41defe0b393055543161	cottonbro	7339695	4096	2160	h264	25850222	288	yuv420p	11.520000	25/1	0	0
455	32	36	pexels-cottonbro-7507158 (2160p).mp4	ac027a2b9a060355c48e672442c787f9	cottonbro	7507158	4096	2160	h264	23734846	1017	yuv420p	40.680000	25/1	0	0
456	0	3	pexels-cottonbro-7507166 (2160p).mp4	ac8675ba9a181b0ea52b5818a8df9402	cottonbro	7507166	4096	2160	h264	21894863	602	yuv420p	24.080000	25/1	0	0
457	0	3	pexels-cottonbro-7594449 (2160p).mp4	300fb52e25d873b3b63a1d0f58e3c5de	cottonbro	7594449	4096	2160	h264	17821710	1881	yuv420p	75.240000	25/1	0	0
458	0	3	pexels-cottonbro-7599312 (2160p).mp4	218718b3b539e4d093ed4236939675ec	cottonbro	7599312	4096	2160	h264	20581414	867	yuv420p	34.680000	25/1	0	0
459	3	6	pexels-cottonbro-7671927 (2160p).mp4	cd5b17723d1bb74f615c9da0c7b790bd	cottonbro	7671927	4096	2160	h264	23317765	248	yuv420p	9.920000	25/1	0	0
460	15	18.5	pexels-cottonbro-7671928 (2160p).mp4	72a4e03cdea6442bc9621aae5106766e	cottonbro	7671928	4096	2160	h264	10069785	1165	yuv420p	46.600000	25/1	0	0
461	15	18	pexels-cottonbro-7696971 (Original).mp4	d9fdf9495d23bda468ec6c6447052276	cottonbro	7696971	4096	2160	h264	25430778	876	yuv420p	35.040000	25/1	0	0
462	0	4	pexels-cottonbro-7969938 (2160p).mp4	7745124d69711b5c0bf94247f5411bd6	cottonbro	7969938	4096	2160	h264	24012521	475	yuv420p	19.000000	25/1	0	0
463	3.2	8.3	pexels-cottonbro-8180935 (Original).mp4	f6d6bb931caea7b434754acfb3c089e2	cottonbro	8180935	4096	2160	h264	20596063	511	yuv420p	20.440000	25/1	0	0
464	5	7.5	pexels-cottonbro-8208000 (Original).mp4	325815e4896bdde73db1faad6cd92f91	cottonbro	8208000	4096	2160	h264	24847892	246	yuv420p	9.840000	25/1	0	0
465	4.2	7.3	pexels-cottonbro-8208131 (2160p).mp4	66316a9c081ae743c253615a45550d97	cottonbro	8208131	4096	2160	h264	10235541	414	yuv420p	16.560000	25/1	0	0
466	4	7	pexels-cottonbro-8243715 (Original).mp4	91e41aef938de30df617a84e2088b28a	cottonbro	8243715	4096	2160	h264	22011825	292	yuv420p	11.680000	25/1	0	0
467	23	26	pexels-cottonbro-8344020 (Original).mp4	f847fb66f0b480dd782861fd8d5a64d2	cottonbro	8344020	4096	2160	h264	24313655	659	yuv420p	26.360000	25/1	0	0
468	5	9	pexels-cottonbro-8382400 (Original).mp4	50deca55a35017bb5a3b0efa18b33684	cottonbro	8382400	4096	2160	h264	26139864	433	yuv420p	17.304609	25/1	0	0
469	4.8	8.5	pexels-cottonbro-8388061 (Original).mp4	eab275f5c1fca8c6d7daa5b53d39a730	cottonbro	8388061	4096	2160	h264	25823632	2160	yuv420p	86.400000	25/1	0	0
470	0	4	pexels-cottonbro-8588097 (2160p).mp4	5e5fe7f9cff76bd9049dbfddfff7f9ee	cottonbro	8588097	4096	2160	h264	13527425	855	yuv420p	34.200000	25/1	0	0
471	13	16	pexels-cottonbro-8731997 (Original).mp4	d23dd1a4913c002b31bda8ac3dad8ae0	cottonbro	8731997	4096	2160	h264	22257351	567	yuv420p	22.680000	25/1	0	0
472	6	9	pexels-cottonbro-8861607 (2160p).mp4	d90b32700c1e0bab7f52b5886c9774cd	cottonbro	8861607	4096	2160	h264	15824725	979	yuv420p	39.160000	25/1	0	0
473	0	3	pexels-cottonbro-9063509 (Original).mp4	8c6ba602c115e40a906336c3bd4dc668	cottonbro	9063509	4096	2160	h264	23087326	980	yuv420p	39.200000	25/1	0	0
474	1	4	pexels-cottonbro-9063510 (2160p).mp4	1b309414387022368f3c49f365a9ccc2	cottonbro	9063510	4096	2160	h264	22513479	194	yuv420p	7.760000	25/1	0	0
475	1.5	4	pexels-cottonbro-9063795 (Original).mp4	06bea813c0fcf4b4e048dbc27729dfe6	cottonbro	9063795	4096	2160	h264	23440729	801	yuv420p	32.040000	25/1	0	0
476	20	23	pexels-cottonbro-9063801.mp4	93ffdfd0c6e9f7943fd528d77c0bd5ee	cottonbro	9063801	4096	2160	h264	16984466	699	yuv420p	27.960000	25/1	0	0
477	27	31	pexels-cottonbro-9154826 (Original).mp4	46ea128d8c9a42ab6924016e7a2736f9	cottonbro	9154826	4096	2160	h264	24863295	999	yuv420p	39.960000	25/1	0	0
478	1.2	6	pexels-cottonbro-9198380 (2160p).mp4	7a565543ce666db069c5aed9999b168e	cottonbro	9198380	4096	2160	h264	13526148	615	yuv420p	24.600000	25/1	0	0
479	0	3.5	pexels-cottonbro-9199136 (2160p).mp4	5a6c5a51b306a56004d1785199ba90db	cottonbro	9199136	4096	2160	h264	17128716	826	yuv420p	33.040000	25/1	0	0
480	2	6	pexels-cottonbro-9222270 (Original).mp4	6b1769e4075596c0f22a87941fedcd47	cottonbro	9222270	4096	2160	h264	25770101	384	yuv420p	15.360000	25/1	0	0
481	0	3	pexels-cottonbro-9302764 (2160p).mp4	28b3b143dd5e0b7b5792216f1f124b62	cottonbro	9302764	4096	2160	h264	22520030	178	yuv420p	7.120000	25/1	0	0
482	5	8.5	pexels-cottonbro-9499408.mp4	ddf1355ef21c8dee01bfd545a13c6e61	cottonbro	9499408	4096	2160	h264	5562568	563	yuv420p	22.520000	25/1	0	0
483	6	10	pexels-cottonbro-9511249 (2160p).mp4	1e496d3d2e2a87558e245fad012ffc4a	cottonbro	9511249	4096	2160	h264	22622729	271	yuv420p	10.840000	25/1	0	0
484	0	3	pexels-cottonbro-9512045 (2160p).mp4	9d0e3d41abc0d042cfbdc59241d00e09	cottonbro	9512045	4096	2160	h264	23322502	252	yuv420p	10.080000	25/1	0	0
485	8	11	pexels-cottonbro-9588278 (2160p).mp4	18e879f9d64c5d295eab5032bdd4b2f0	cottonbro	9588278	4096	2160	h264	12147748	550	yuv420p	22.000000	25/1	0	0
486	3	6	pexels-cottonbro-9617999 (2160p).mp4	26f96ee306f9da9572ddf571821ed2bc	cottonbro	9617999	4096	2160	h264	22233280	209	yuv420p	8.360000	25/1	0	0
487	2	7	pexels-cottonbro-9618064 (2160p).mp4	7999f284d9bc48906c97904b92c22630	cottonbro	9618064	4096	2160	h264	24206830	966	yuv420p	38.640000	25/1	0	0
488	6	9	pexels-cottonbro-9909179 (Original).mp4	f7b4a21d294c7b9fd069eb28b095873a	cottonbro	9909179	4096	2160	h264	26429643	482	yuv420p	19.280000	25/1	0	0
489	1.7	4.2	pexels-cottonbro-9940820 (2160p).mp4	3559fb12a7f0ace5d4e14c1e9b12583d	cottonbro	9940820	4096	2160	h264	11785954	328	yuv420p	13.120000	25/1	0	0
490	0	3	pexels-cottonbro-9943274 (Original).mp4	7437e009cbce2afb15cfe64b503f3263	cottonbro	9943274	4096	2160	h264	26254937	705	yuv420p	28.200000	25/1	0	0
491	0	4	pexels-cottonbro-9950493 (Original).mp4	3e2d7d3d07179d1f62591eb93a86a9e1	cottonbro	9950493	4096	2160	h264	25905505	826	yuv420p	33.040000	25/1	0	0
492	2.5	7.5	pexels-cristian-rojas-7487681 (1080p).mp4	ab939d7414a98304d6cba878a6e9f9e4	cristian rojas	7487681	1920	1080	h264	2209041	310	yuv420p	12.929583	24000/1001	0	0
493	1	3.5	pexels-cristian-rojas-7601357 (Original).mp4	26c1a3a0858f73c90dcddfe4a2b88ae7	cristian rojas	7601357	1920	1080	h264	12850395	242	yuv420p	10.093417	24000/1001	0	0
494	0	2.5	pexels-cristian-rojas-7601415 (Original).mp4	7917dae6e8081938b67b4d0e8f4584d7	cristian rojas	7601415	1920	1080	h264	12844257	327	yuv420p	13.638625	24000/1001	0	0
495	5	7.5	pexels-cristian-rossa-13193395 (1440p).mp4	d997ad714d4b69775d429297c5ef5651	cristian rossa	13193395	2560	1440	h264	14592378	300	yuv420p	10.010000	30000/1001	0	0
496	0	3	pexels-daisy-anderson-5558969 (2160p).mp4	6bee62caa8d540b02b670859841d002b	daisy anderson	5558969	3840	2160	h264	11962571	491	yuv420p	19.640000	25/1	0	0
497	10	15	pexels-dario-fernandez-ruz-6421409 (2160p).mp4	80f8a4195086a9229ef692441af384e9	dario fernandez ruz	6421409	3840	2160	h264	13289629	692	yuv420p	23.066667	30/1	0	0
498	0	3	pexels-darlene-alderson-7039914 (2160p).mp4	6ba135c2c51209323db62e1a7bc01964	darlene alderson	7039914	3840	2160	h264	22784190	188	yuv420p	7.520000	25/1	0	0
499	0	2.5	pexels-dev-raj-6999688 (1080p).mp4	3bd2d0dff6ce356d23683b4f12b3410c	dev raj	6999688	1920	1080	h264	5327728	288	yuv420p	12.011667	24000/1001	0	0
500	0	2.5	pexels-discovering-japan-16525366 (2160p).mp4	fd9de2a2e1a5c4a908e26d57bed0aa0e	discovering japan	16525366	3840	2160	h264	24672752	3288	yuv420p	54.853333	60000/1001	0	0
501	0	2.5	pexels-diva-plavalaguna-5664481 (2160p).mp4	634f35dfb511ef53aae70116309a6d4d	diva plavalaguna	5664481	3840	2160	h264	14434044	485	yuv420p	19.400000	25/1	0	0
502	0	2.5	pexels-diva-plavalaguna-6192775 (2160p).mp4	74aa7dbaa00bf6ed89757d80edc8f2e7	diva plavalaguna	6192775	3840	2160	h264	22382908	210	yuv420p	8.400000	25/1	0	0
503	0	3	pexels-diva-plavalaguna-6194047 (2160p).mp4	2324008d20654ae9ca6121e91916db03	diva plavalaguna	6194047	3840	2160	h264	22841880	239	yuv420p	9.560000	25/1	0	0
504	0	3	pexels-diva-plavalaguna-6194803 (2160p).mp4	7ef1c7d46272007324f41c416a6571cf	diva plavalaguna	6194803	3840	2160	h264	23218811	188	yuv420p	7.520000	25/1	0	0
505	0	3	pexels-diva-plavalaguna-6985395.mp4	d0947b011bda4e52ba379c05f76a14f3	diva plavalaguna	6985395	3840	2160	h264	18138858	637	yuv420p	12.740000	50/1	0	0
506	0	2.5	pexels-diva-plavalaguna-6985427 (2160p).mp4	315570571b84537b8f8f1d91675929d8	diva plavalaguna	6985427	3840	2160	h264	12604970	350	yuv420p	14.000000	25/1	0	0
507	3.5	6.5	pexels-dmc-filmes-5587254 (1080p).mp4	d46824d3a95fa08f6fe64a937b0061c8	dmc filmes	5587254	1920	1080	h264	4993132	195	yuv420p	6.505000	30000/1001	0	0
508	0	2.5	pexels-dmitry-marchenkov-10999588 (2160p).mp4	b56969881c3d304ad261b60858bf41ad	dmitry marchenkov	10999588	3840	2160	h264	24483006	1462	yuv420p	60.916667	24/1	0	0
509	3	15	pexels-dom-le-roy-5477221 (2160p).mp4	2dd08e7c578e60e8ba6e00e751eb7b04	dom le roy	5477221	3840	2160	h264	24325023	2030	yuv420p	67.666667	30/1	0	0
510	10	15	pexels-dragomirescu-stefan-11602129 (Original).mp4	bfe346921cd8516943fbb19f835c7c42	dragomirescu stefan	11602129	4096	2160	hevc	98343729	888	yuv420p10le	37.000000	24/1	0	0
511	0	3	pexels-edmond-dantès-7103637 (2160p).mp4	b53b4f9244ce926b7fe01a047822ede7	edmond dantès	7103637	3840	2160	h264	14795429	262	yuv420p	10.480000	25/1	0	0
512	0	2.5	pexels-ekaterina-bolovtsova-5272409 (2160p).mp4	db514b7205db68cea11ecbb0bec0a6f4	ekaterina bolovtsova	5272409	4096	2160	h264	10800523	431	yuv420p	14.366667	30/1	0	0
513	2.5	5	pexels-ekaterina-bolovtsova-5273342 (2160p).mp4	4c46699d29376deeef8b0e5ff97fcaea	ekaterina bolovtsova	5273342	4096	2160	h264	23079138	213	yuv420p	7.100000	30/1	0	0
514	5.5	8	pexels-ekaterina-bolovtsova-5380070 (2160p).mp4	8c72a9708ee2b2f03d9f9bd0d461ab5c	ekaterina bolovtsova	5380070	4096	2160	h264	23387152	295	yuv420p	9.833333	30/1	0	0
515	0	3	pexels-ekaterina-bolovtsova-5380073 (2160p).mp4	1dad0469d0a802dfcbdf34d190355f7d	ekaterina bolovtsova	5380073	4096	2160	h264	12957214	341	yuv420p	11.366667	30/1	0	0
516	20	24	pexels-ekaterina-bolovtsova-5381273 (2160p).mp4	8bfa4448924942b07fa4fd985b84f267	ekaterina bolovtsova	5381273	4096	2160	h264	10489252	830	yuv420p	27.666667	30/1	0	0
517	0.5	3	pexels-ekaterina-bolovtsova-5388038 (2160p).mp4	b1ec091d18b6a4b4a573a7dd994faf5b	ekaterina bolovtsova	5388038	4096	2160	h264	11270310	360	yuv420p	12.000000	30/1	0	0
518	0	5	pexels-ekaterina-bolovtsova-6187216 (2160p).mp4	15e6fb42ddd46e2255441b3600de954e	ekaterina bolovtsova	6187216	4096	2160	h264	18684315	788	yuv420p	26.266667	30/1	0	0
519	0	2.5	pexels-ekaterina-bolovtsova-6650313 (Original).mp4	5d490d51653bf7abfa8c1fcb0016a2d3	ekaterina bolovtsova	6650313	4096	2160	h264	89895608	401	yuv420p	13.366667	30/1	0	0
520	0	3.5	pexels-ekaterina-bolovtsova-6689677 (2160p).mp4	bf276c58e70870c70946c89a7f6bd393	ekaterina bolovtsova	6689677	4096	2160	h264	16109787	902	yuv420p	30.066667	30/1	0	0
521	0	3.5	pexels-ekaterina-bolovtsova-7002836 (2160p).mp4	70c510e6e11a9d3692c35eb063433467	ekaterina bolovtsova	7002836	4096	2160	h264	10093236	903	yuv420p	30.100000	30/1	0	0
522	0	3.5	pexels-ekaterina-bolovtsova-7669220 (2160p).mp4	a9d6d58521e93de4a66c87d346c496d6	ekaterina bolovtsova	7669220	3840	2160	h264	3119175	807	yuv420p	26.900000	30/1	0	0
523	0	2.5	pexels-engin-akyurt-11748996 (Original).mp4	3ba66b60648807cc017045d55ccb70d2	engin akyurt	11748996	4096	2160	h264	157838305	1793	yuv420p	59.826433	30000/1001	0	0
525	3	5.5	pexels-engin-akyurt-9809196 (1080p).mp4	4d3aaf59f599149800da9af4bf7870b8	engin akyurt	9809196	2048	1080	h264	3510754	1281	yuv420p	42.742700	30000/1001	0	0
526	10.5	13	pexels-erik-mclean-5843724 (2160p).mp4	8859671467fc8d4e626ff1c580d687e3	erik mclean	5843724	3840	2160	h264	21696279	415	yuv420p	13.847167	30000/1001	0	0
527	6	9	pexels-erik-mclean-5843725 (2160p).mp4	06874d6952b68e302291b23d9aecadb9	erik mclean	5843725	3840	2160	h264	21755951	298	yuv420p	9.943267	30000/1001	0	0
528	0	2.5	pexels-erik-mclean-5843742 (2160p).mp4	4ca819f2902cfd4afc5d17149cedcf72	erik mclean	5843742	3840	2160	h264	22532024	298	yuv420p	9.943267	30000/1001	0	0
529	2	7	pexels-erik-mclean-5844275 (2160p).mp4	abb46e5427c410500a134b6794e3a30a	erik mclean	5844275	3840	2160	h264	22015779	272	yuv420p	9.075733	30000/1001	0	0
530	2.6	5.1	pexels-erik-mclean-5845159 (2160p).mp4	bbfbb7b00f130410f49b51b10408520f	erik mclean	5845159	3840	2160	h264	22413878	154	yuv420p	5.138333	30000/1001	0	0
531	3	5.5	pexels-erkan-avanoğlu-5758069 (1080p).mp4	6a1119a8f15224489b52f33d4f71737d	erkan avanoğlu	5758069	1920	1080	h264	4996076	341	yuv420p	11.376667	30000/1001	0	0
532	3	5.5	pexels-eva-elijas-7236946 (1080p).mp4	bd39a4d4d0aecad13dab0d96ede4905e	eva elijas	7236946	1920	1080	h264	4956971	505	yuv420p	16.850000	30000/1001	0	0
533	10	12.5	pexels-everett-bumstead-7043665 (Original).mp4	c8053e149dd3eb0c2be799985c0856c9	everett bumstead	7043665	3840	2160	prores	696588439	425	yuv422p10le	17.708333	24/1	0	0
534	0	2.5	pexels-evgenij-mikhailov-10930499 (2160p).mp4	34d424848c192d7ac9983c3634b0ef76	evgenij mikhailov	10930499	3840	2160	h264	21530764	500	yuv420p	16.683333	30000/1001	0	0
535	35	50	pexels-ezmari-nabizadeh-11855758 (2160p).mp4	755678b952dae199b38c3386c65cd9bd	ezmari nabizadeh	11855758	3840	2160	h264	23308021	1540	yuv420p	51.384667	30000/1001	0	0
536	3	5.5	pexels-free-creative-stuff-5491962 (2160p).mp4	b2692824ecdbda14cdce136b19237956	free creative stuff	5491962	3840	2160	h264	22438246	341	yuv420p	13.640000	25/1	0	0
537	0	3	pexels-gabby-k-5265141 (2160p).mp4	543f5d9b393482cb414d3c2208b7b8b4	gabby k	5265141	4096	2160	h264	10085274	584	yuv420p	19.466667	30/1	0	0
538	8	11	pexels-gabby-k-5265992 (2160p).mp4	89b1a7c1d980dcdd92f9220bd64d2760	gabby k	5265992	4096	2160	h264	18166309	881	yuv420p	29.366667	30/1	0	0
539	0	2.5	pexels-gabby-k-5302725 (2160p).mp4	b9d0f099c9dc5c349768c4b79860f3bc	gabby k	5302725	4096	2160	h264	21108890	254	yuv420p	8.466667	30/1	0	0
540	0	3.5	pexels-gabby-k-5365233 (2160p).mp4	b9132edce470e7098790ec074fecad68	gabby k	5365233	4096	2160	h264	9714055	930	yuv420p	31.000000	30/1	0	0
541	3.5	8	pexels-gabby-k-5390841 (2160p).mp4	7d62a155cda7329bc68e45f425581713	gabby k	5390841	4096	2160	h264	21970815	369	yuv420p	12.300000	30/1	0	0
542	0	3.5	pexels-gabby-k-5390849 (2160p).mp4	8c5804089653885e6876635d5f4fd6e4	gabby k	5390849	4096	2160	h264	21541506	276	yuv420p	9.200000	30/1	0	0
543	1	3.5	pexels-gabby-k-5765707 (2160p).mp4	8b9132c44206c5f729adce60cf3a7b5a	gabby k	5765707	4096	2160	h264	22064911	236	yuv420p	7.866667	30/1	0	0
544	0	2.5	pexels-gabby-k-5765770 (2160p).mp4	24b1e97a78a6c0cc1fbd9500879029ee	gabby k	5765770	4096	2160	h264	6434706	842	yuv420p	28.066667	30/1	0	0
545	0	3	pexels-gabby-k-6845761 (2160p).mp4	d934170d55bf4fb0d356e21f1c6727ee	gabby k	6845761	4096	2160	h264	11761615	910	yuv420p	30.333333	30/1	0	0
546	5	8.5	pexels-gabby-k-6975284 (2160p).mp4	549125ff07bf1fd8f514028ce85f1951	gabby k	6975284	4096	2160	h264	9261291	905	yuv420p	30.166667	30/1	0	0
547	0	3	pexels-gabby-k-6975336 (2160p).mp4	82afdae5be59610e368d36cc578a65e8	gabby k	6975336	4096	2160	h264	15054753	720	yuv420p	24.000000	30/1	0	0
548	0	2.5	pexels-gabby-k-7141586 (2160p).mp4	f69ae06ae77fd61e4f719366ab091681	gabby k	7141586	4096	2160	h264	12473403	390	yuv420p	13.000000	30/1	0	0
